cislo_licence,ev_cislo,nazev,psc,obec,ulice,cp,okres,kraj,pocet_zdroju
311329846,1,Baranova 40,13000,Praha,Baranova,678/40,,,2
311329846,2,Biskupcova 31,13000,Praha,Biskupcova,1733/31,,,2
311329846,3,Jeseniova 35,13000,Praha,Jeseniova,1046/35,,,2
311329846,4,Kunešova 8,13000,Praha,Kunešova,2648/8,,,2
311329846,5,Na Ohradě 2,13000,Praha,Na Ohradě,1228/2,,,2
311329846,6,Ondříčkova 35,13000,Praha,Ondříčkova,385/35,,,4
311329846,7,Baranova 17,13000,Praha,Baranova,1374/17,,,2
311329846,8,Biskupcova 53,13000,Praha 3,Biskupcova,2433/53,,,3
311329846,9,Koněvova 123,13000,Praha 3,Koněvova,342/123,,,4
311329846,10,Pod Lipami 7,13000,Praha 3,Pod lipami,2665/7,,,2
311329846,11,Biskupcova 20,13000,Praha,Biskupcova,512/20,,,2
311329846,12,Husitská 44,13000,Praha,Husitská,790/44,,,2
311329846,13,Koněvova 122,13000,Praha,Koněvova,667/122,,,4
311329846,15,Koněvova 178,13000,Praha,Koněvova,2397/178,,,2
311329846,16,Koněvova 192,13000,Praha,Koněvova,2394/192,,,2
311329846,17,Na Hlídce 10,13000,Praha,Na Hlídce,2412/10,,,2
311329846,18,Na Hlídce 13,13000,Praha,Na Hlídce,2410/13,,,2
311329846,19,Strážní 6,13000,Praha,Strážní,2390/6,,,2
311329846,20,Sudoměřská 52,13000,Praha,Sudoměřská,893/52,,,2
311329846,21,Viklefova 2,13000,Praha,Viklefova,1928/2,,,2
311329846,22,Ambrožova 1,13000,Praha,Ambrožova,2408/1,,,1
311329846,23,Perunova 5,13000,Praha,Perunova,919/5,,,2
311329846,25,Baranova 26,13000,Praha,Baranova,1518/26,,,1
311329846,26,Jeseniova 25,13000,Praha,Jeseniova,508/25,,,2
311329846,27,Ostromečská 5,13000,Praha,Ostromečská,395/5,,,2
311329846,28,Roháčova 26,13000,Praha,Roháčova,268/26,,,2
311329880,1,Kogenerační jednotky,74221,Kopřivnice,Areál Tatry,,Nový Jičín,Moravskoslezský,1
311329922,1,Teplárna Otrokovice,76539,Otrokovice,Objízdná,1777,Zlín,Zlínský,3
311329922,2,Výtopna - Malenovice,76302,Zlín - Malenovice,třída,3,Zlín,Zlínský,1
311330084,1,KGJ Kamoko,66442,Modřice,Brněnská,,Brno-venkov,Jihomoravský,1
311330085,1,BPS Určice,79804,Určice,Určice,463,Prostějov,Olomoucký,3
311330159,1,BPS Chrášťany,28201,Chrášťany,Chrášťany,,Kolín,Středočeský,3
311330288,1,BPS Horní Benešov,79312,Horní Benešov,Horní Benešov,,Bruntál,Moravskoslezský,3
311330334,1,BPS Vidonice,50782,Pecka,Pecka,,Jičín,Královéhradecký,1
311330536,1,BPS Mileč,33501,Mileč,Mileč,,Plzeň-jih,Plzeňský,1
311330616,1,BPS Tisová,56601,Tisová,Tisová,,Ústí nad Orlicí,Pardubický,1
311330637,1,BPS Městský Dvůr,78371,Olomouc,Šlechtitelů,,Olomouc,Olomoucký,8
311330979,1,BPS Střížovice,76821,Střížovice,Střížovice,,Kroměříž,Zlínský,2
311331004,1,Bioplynová stanice v Braňce,25765,Čechtice,Čechtice,,Benešov,Středočeský,2
311331078,1,Bioplynová stanice Vyškov,68201,Vyškov,Olomoucká,807/40,Vyškov,Jihomoravský,1
311331278,1,Teplárna Loučovice,38276,Loučovice,Loučovice,,Český Krumlov,Jihočeský,2
311331322,1,BPS Hroby ALADERON,39155,Radenín,Radenín,,Tábor,Jihočeský,1
311331395,1,MOSTEK energo,54475,Mostek,Mostek,,Trutnov,Královéhradecký,1
311331397,1,BPS Pšov,36452,Pšov,Pšov,,Karlovy Vary,Karlovarský,2
311331425,1,BPS Dlouhá Loučka,78386,Dlouhá Loučka,Dlouhá Loučka,,Olomouc,Olomoucký,1
311331425,2,BPS Temenice,78701,Šumperk,Potoční,,Šumperk,Olomoucký,1
311331425,3,BPS Třeština,78973,Třeština,Třeština,,Šumperk,Olomoucký,1
311331425,4,BPS Klopina,78973,Klopina,Klopina,,Šumperk,Olomoucký,2
311331666,1,Olomoucká 774,56943,Jevíčko,Olomoucká,,Svitavy,Pardubický,1
311331701,1,BPS Jílové,46822,Jílové u Držkova,Jílové u Držkova,,Jablonec nad Nisou,Liberecký,1
311331942,1,BMS VTP Dobříš,26301,Dobříš,Dobříš,,Příbram,Středočeský,1
311331953,1,BPS Písek,39701,Písek,Stanislava Maliny,489,Písek,Jihočeský,1
311332074,1,Bioplynová stanice Obora,39175,Malšice,Malšice,,Tábor,Jihočeský,2
311332279,1,BPS Kunčina II,56924,Kunčina,Kunčina,,Svitavy,Pardubický,3
311332404,1,Kogenerace KARLA Bruntál,79201,Bruntál,Zahradní,2004/46,Bruntál,Moravskoslezský,1
311332434,1,BPS Kloužovice,39155,Chýnov,Chýnov,,Tábor,Jihočeský,2
311332438,1,Kotelna na výrobu tepla z biomasy,46331,Oldřichov v Hájích,Oldřichov v Hájích,293,Liberec,Liberecký,1
311332477,1,NÁDRAŽNÍ 77,78832,Staré Město,Nádražní,77,Šumperk,Olomoucký,2
311332485,1,Centrální kotelna,16900,Praha,Diskařská,,,Hlavní město Praha,4
311332491,1,NRL PS 04 HRPO,43601,Litvínov,Litvínov,2,Most,Ústecký,1
311332491,2,CCR,43601,Litvínov,Litvínov,2,Most,Ústecký,1
311332491,3,VD PSP,43601,Litvínov,Litvínov,2,Most,Ústecký,3
311332491,4,ŠJ PSP,43601,Litvínov,Litvínov,2,Most,Ústecký,3
311332491,5,VBU,43601,Litvínov,Litvínov,2,Most,Ústecký,1
311332491,6,OXA,43601,Litvínov,Litvínov,2,Most,Ústecký,1
311332491,7,Clausovy jednotky,43601,Litvínov,Litvínov,2,Most,Ústecký,4
311332491,8,Vakuová destilace,27801,Kralupy nad Vltavou,O. Wichterleho,809,Mělník,Středočeský,1
311332491,9,FCC,27801,Kralupy nad Vltavou,O. Wichterleho,806,Mělník,Středočeský,3
311332491,10,Reforming,27801,Kralupy nad Vltavou,O. Wichterleho,809,Mělník,Středočeský,1
311332491,11,HRPO NRK,27801,Kralupy nad Vltavou,O. Wichterleho,809,Mělník,Středočeský,1
311332491,12,Claus,27801,Kralupy nad Vltavou,O. Wichterleho,809,Mělník,Středočeský,1
311332492,1,BPS Kunčina I,56924,Kunčina,Kunčina,290,Svitavy,Pardubický,4
311332507,1,K1,51754,Vamberk,Smetanovo nábřeží,,Rychnov nad Kněžnou,Královéhradecký,4
311332536,1,FEP Energo Návsí,73992,Návsí,Návsí,,Frýdek-Místek,Moravskoslezský,1
311332539,1,Výtopna Kaplice,38241,Kaplice,Českobudějovická,35,Český Krumlov,Jihočeský,3
311432566,1,BPS Úvalno,79391,Úvalno,Úvalno,327,Bruntál,Moravskoslezský,2
311432575,1,BPS Kojetín,75201,Kojetín,Komenského náměstí,1052,Přerov,Olomoucký,1
311432580,1,BPS Prusinky,76361,Napajedla,Napajedla,,Zlín,Zlínský,1
311432603,1,Žirovnická - Počátky,39464,Počátky,Žirovnická,492,Pelhřimov,Vysočina,1
311432636,1,BPS Budíškovice,37891,Budíškovice,Budíškovice,,Jindřichův Hradec,Jihočeský,2
311432664,1,BPS Všebořice,40010,Ústí nad Labem,Ústí nad Labem,,Ústí nad Labem,Ústecký,2
311432729,1,BPS Rybníček,58282,Rybníček,Rybníček,,Havlíčkův Brod,Vysočina,2
311432732,1,Hříšice - BPS,38001,Hříšice,Hříšice,,Jindřichův Hradec,Jihočeský,1
311432780,1,BPS Rusín,79397,Rusín,Rusín,,Bruntál,Moravskoslezský,2
311432796,1,BPS Pacov,57101,Městečko Trnávka,Městečko Trnávka,,Svitavy,Pardubický,2
311432826,1,Teplárna SH1,69501,Hodonín,Bratislavská,,Hodonín,Jihomoravský,5
311432839,1,BPS Zárybničná Lhota,39156,Tábor,Tábor,,Tábor,Jihočeský,1
311432872,1,BS Cizkrajov,37881,Cizkrajov,Cizkrajov,,Jindřichův Hradec,Jihočeský,1
311432923,1,BPS ZEVYR,78501,Domašov u Šternberka,Domašov u Šternberka,,Olomouc,Olomoucký,2
311432941,1,BPS Velká Bíteš,59501,Velká Bíteš,Tišnovská,,Žďár nad Sázavou,Vysočina,1
311432944,1,BPS Smolotely,26231,Milín,Milín,,Příbram,Středočeský,1
311432945,1,BPS Mýšlovice,26231,Milín,Milín,,Příbram,Středočeský,1
311432979,1,BPS Větřkovice,74743,Větřkovice,Větřkovice,,Opava,Moravskoslezský,1
311432989,1,Teplárna,73801,Frýdek-Místek,Frýdek-Místek,,Frýdek-Místek,Moravskoslezský,2
311432994,1,BPS Nížkovice,68401,Nížkovice,Nížkovice,,Vyškov,Jihomoravský,1
311432999,1,BPS Vojtěchov,53901,Vojtěchov,Vojtěchov,,Chrudim,Pardubický,4
311433004,1,BPS Načeradec,25708,Načeradec,Načeradec,,Benešov,Středočeský,1
311433013,1,BPS Dolní Lhotka,58276,Maleč,Maleč,,Havlíčkův Brod,Vysočina,1
311433021,1,BPS Dublovice,26251,Dublovice,Dublovice,,Příbram,Středočeský,2
311433031,1,Kotelna Kyselka,36272,Kyselka,Závod Mattoni,44,Karlovy Vary,Karlovarský,2
311433047,1,BPS Pěkov,54954,Police nad Metují,Police nad Metují,,Náchod,Královéhradecký,2
311433050,1,PK HUSOVA,33401,Přeštice,Husova,967,Plzeň-jih,Plzeňský,4
311433050,2,PK Palackého,33401,Přeštice,Palackého,922,Plzeň-jih,Plzeňský,2
311433061,1,BPS,67524,Čáslavice,Čáslavice,,Třebíč,Vysočina,1
311433067,1,BPS Stanoviště,66484,Stanoviště,Stanoviště,77,Brno-venkov,Jihomoravský,1
311433126,1,Bioplynová stanice Nedvědice,39201,Soběslav,Soběslav,,Tábor,Jihočeský,3
311433130,1,Poeta,35301,Mariánské Lázně,Ibsenova,172/5,Cheb,Karlovarský,3
311433159,1,BPS Bořetice,69108,Bořetice,Bořetice,,Břeclav,Jihomoravský,3
311433172,1,Plynová kotelna PK16,76861,Bystřice pod Hostýnem,Topolová,1563,Kroměříž,Zlínský,2
311433172,2,PK 36,76861,Bystřice pod Hostýnem,Vsetínská,1562,Kroměříž,Zlínský,4
311533193,1,BPS Velký Karlov I,67127,Hrádek,Hrádek,,Znojmo,Jihomoravský,1
311533193,2,BPS Velký Karlov II,67127,Hrádek,Hrádek,,Znojmo,Jihomoravský,1
311533193,3,BPS Velký Karlov III,67127,Hrádek,Hrádek,,Znojmo,Jihomoravský,3
311533214,1,BPS Radňov,58255,Květinov,Květinov,,Havlíčkův Brod,Vysočina,1
311533228,1,BPS Třemošná,33011,Třemošná,Třemošná,,Plzeň-sever,Plzeňský,1
311533231,1,BPS Heřmánkovice,54984,Heřmánkovice,Heřmánkovice,,Náchod,Královéhradecký,2
311533236,1,BS Slatina,41002,Lovosice,Lovosice,,Litoměřice,Ústecký,1
311533242,1,BPS Novosedly,38716,Novosedly,Novosedly,,Strakonice,Jihočeský,2
311533265,1,BPS Moravská Huzová,78313,Štěpánov,Štěpánov,,Olomouc,Olomoucký,2
311533274,1,Teplárna Veleslavín,16000,Praha 6,Nad hradním potokem,435,,,7
311533274,2,Barrandov BK1,15200,Praha,Pražského,607/19,,,4
311533274,3,Barrandov BK2,15200,Praha,Dreyerova,643/19,,,4
311533274,4,Barrandov BK3,15200,Praha,Kurandové,676/1,,,4
311533274,5,Barrandov BK4,15000,Praha 5,Treglova,791,,,4
311533274,6,Barrandov BK5,15200,Praha,Lohniského,852/10,,,4
311533274,7,Barrandov BK6,15200,Praha,Štěpařská,822/19,,,4
311533274,8,Barrandov BK7,15000,Praha 5,V remízku,938,,,5
311533274,9,Dědina,16100,Praha,Evropská,581/269,,,4
311533274,10,Juliska,16000,Praha 6,Pod Juliskou,2604/6,,,3
311533274,11,Komořany,14000,Praha 4,K Nouzovu,2181/1,,,3
311533274,12,Košíře,15800,Praha,Houdova,1233/15,,,2
311533274,13,Lužiny LOK3,15000,Praha 5,Fantova,1741,,,5
311533274,14,Lužiny LOK4,15000,Praha 5,Holýšovská,1876,,,5
311533274,15,Lužiny LOK5,15500,Praha,Kolovečská,1936/3,,,5
311533274,16,Lužiny LOK6,15000,Praha 5,Böhmova,1975,,,5
311533274,17,Nové Butovice NBOK13,15000,Praha 5,Nušlova,2299/63,,,5
311533274,18,Nové Butovice NBOK17,15000,Praha 5,Ovčí hájek,2176,,,5
311533274,19,Nové Butovice NBOK18,15000,Praha 5,V hůrkách,2077/31,,,4
311533274,20,Radotín,15000,Praha 5,Osvoboditelů,1369,,,4
311533274,22,Řepy ŘOK1,16000,Praha 6,Šímova,1056,,,4
311533274,23,Řepy ŘOK2,16000,Praha 6,Brunnerova,1012,,,4
311533274,24,Řepy ŘOK3,16000,Praha 6,Žufanova,1092,,,4
311533274,25,Řepy ŘOK4,16000,Praha 6,Drahoňovského,1149/2,,,5
311533274,26,Řepy ŘOK5,16000,Praha 6,Drahoňovského,1180,,,4
311533274,27,Stodůlky SOK1,15000,Praha 5,Lýskova,1614,,,5
311533274,28,Stodůlky SOK2,15000,Praha 5,Hábova,1572,,,4
311533274,29,Velká Ohrada VOOK8,15000,Praha 5,Tlumačovská,2255/1,,,5
311533274,30,Zbraslav,15600,Praha 5,Za Opusem,357,,,4
311533274,31,Radotín 2,15300,Praha,Sídliště,1600/15,,,3
311533311,1,kogenerace - výroba tepla,72526,Ostrava,Družební,336,Ostrava-město,Moravskoslezský,1
311533362,1,Bioplynová stanice Výškov,44001,Výškov,Výškov,,Louny,Ústecký,1
311533382,1,BPS Klest,35002,Cheb,Klest,19,Cheb,Karlovarský,1
311533387,1,ELK Příbram,26101,Příbram,Obenická,,Příbram,Středočeský,1
311533391,1,Výtopna,34022,Nýrsko,Práce,104,Klatovy,Plzeňský,1
311533391,2,Plynová kotelna,34022,Nýrsko,Práce,,Klatovy,Plzeňský,2
311533402,1,BPS Mohelno,67575,Mohelno,Mohelno,569,Třebíč,Vysočina,1
311533412,1,Centrální kotelna,16900,Praha,Diskařská,,,Hlavní město Praha,3
311533420,1,Teplárna Jindřichovice,46365,Jindřichovice pod Smrkem,Jindřichovice pod Smrkem,387,Liberec,Liberecký,1
311533457,1,BPS Vlčice II,54101,Vlčice,Vlčice,,Trutnov,Královéhradecký,3
311533490,1,KOTEL K3,38211,Větřní,Papírenská,2,Český Krumlov,Jihočeský,1
311533505,1,Energocentrum - Povážská 523,38601,Strakonice,Povážská,523,Strakonice,Jihočeský,3
311533521,1,Teplárna Mydlovary,37349,Mydlovary,Mydlovary,70,České Budějovice,Jihočeský,2
311533521,2,Teplárna Mydlovary II - energoblok na biomasu,37349,Mydlovary,Mydlovary,70,České Budějovice,Jihočeský,1
311533521,3,"KJ Soběslav, Náměstí",39201,Soběslav,Náměstí republiky,110,Tábor,Jihočeský,1
311533521,4,"KJ Soběslav, TJ Spartak",39201,Soběslav,Soběslav,401/1,Tábor,Jihočeský,1
311533521,5,"KJ Třeboň, Bertiny lázně",37901,Třeboň,Tylova,,Jindřichův Hradec,Jihočeský,1
311533521,6,"KJ Soběslav, Svákov",39201,Soběslav,Sídliště Svákov,884,Tábor,Jihočeský,2
311533521,7,"KJ Frymburk, Wellness Hotel",38279,Frymburk,Frymburk,140,Český Krumlov,Jihočeský,1
311533521,8,"KJ TS Jablunkov, Bukovecká 51",73991,Jablunkov,Bukovecká,51,Frýdek-Místek,Moravskoslezský,1
311533521,9,"KJ Blatná, Nad Lomnicí",38801,Blatná,Nad Lomnicí,,Strakonice,Jihočeský,1
311533521,10,"KJ Blatná, Čechova",38801,Blatná,Čechova,90,Strakonice,Jihočeský,1
311533521,11,"KJ Velešín, Nad Cihelnou",38232,Velešín,Nad Cihelnou,604,Český Krumlov,Jihočeský,1
311533521,12,"KJ Velešín, Sídliště",38232,Velešín,Sídliště,526,Český Krumlov,Jihočeský,1
311533521,13,KJ Oslavany,66412,Oslavany,Školní,,Brno-venkov,Jihomoravský,1
311533521,14,"KJ Dačice, kotelna Ant. Dvořáka",38001,Dačice,Ant. Dvořáka,224,Jindřichův Hradec,Jihočeský,2
311533521,15,KJ SBF Vítkov,74901,Vítkov,Wolkerova,,Opava,Moravskoslezský,2
311533521,16,KJ Kamenice nad Lipou,39470,Kamenice nad Lipou,Za Kulturním domem,,Pelhřimov,Vysočina,3
311533521,17,KJ Lasselsberger Chlumčany,33442,Chlumčany,U Keramičky,,Plzeň-jih,Plzeňský,2
311533521,18,KJ Lišov,37372,Lišov,Nová,612,České Budějovice,Jihočeský,1
311533521,19,KJ Chrastava,46331,Chrastava,Liberecká,573,Liberec,Liberecký,1
311533521,20,"KJ Eligo Brno, Hněvkovského",61700,Brno,Hněvkovského,,Brno-město,Jihomoravský,1
311533521,21,KJ Rožmitál p. Třem.,26242,Rožmitál pod Třemšínem,Sídliště,,Příbram,Středočeský,1
311533521,22,KJ Benešov nad Plou.,40722,Benešov nad Ploučnicí,Sídliště,652,Děčín,Ústecký,1
311533521,23,KJ Vítkov Selská,74901,Vítkov,Selská,,Opava,Moravskoslezský,1
311533521,24,KJ Nová Bystřice,37833,Nová Bystřice,Rybní,557,Jindřichův Hradec,Jihočeský,1
311533521,25,KJ THK Dačice,38001,Dačice,Strojírenská,,Jindřichův Hradec,Jihočeský,1
311533521,26,"KJ Bernard Rajhrad, PALACKÉHO",66461,Rajhrad,Palackého,,Brno-venkov,Jihomoravský,1
311533521,27,KJ Vrbno pod Pradědem,79326,Vrbno pod Pradědem,Bezručova,580,Bruntál,Moravskoslezský,1
311533521,28,KJ Chlum u Třeboně,37804,Chlum u Třeboně,Chlum u Třeboně,369,Jindřichův Hradec,Jihočeský,1
311533521,29,"KJ Český Krumlov, PLEŠIVEC",38101,Český Krumlov,Pod Kaštany,181,Český Krumlov,Jihočeský,1
311533521,30,"KJ Český Krumlov, Špičák",38101,Český Krumlov,Špičák,,Český Krumlov,Jihočeský,1
311533521,31,KJ Veverská Bítýška,66471,Veverská Bítýška,Masarykovo nám.,,Brno-venkov,Jihomoravský,1
311533521,32,KJ Pasohlávky,69122,Pasohlávky,Pasohlávky,,Břeclav,Jihomoravský,1
311533521,33,"KJ Větřní, Sad Míru",38211,Větřní,Sadová,,Český Krumlov,Jihočeský,1
311533521,34,"KJ Větřní, Urbal",38211,Větřní,Na Vyhlídce,,Český Krumlov,Jihočeský,1
311533549,1,Na Rokytce 112/14,18000,Praha,Na Rokytce,1112/14,,,2
311533554,1,CZT 1 - teplárna,25786,Mezno,Mezno,57,Benešov,Středočeský,3
311533554,2,CZT 2 - teplárna,25786,Mezno,Mezno,,Benešov,Středočeský,2
311533576,1,Elektrárna Tisová I,35761,Březová u Sokolova,Březová u Sokolova,,Sokolov,Karlovarský,3
311533576,2,Elektrárna Tisová II,35601,Březová,Březová,,Sokolov,Karlovarský,1
311533618,1,"Jaroměř, Pražské Předměstí - část",55101,Jaroměř,V Lužinách,110,Náchod,Královéhradecký,5
311533618,2,Kogenerační jednotky Bohumín,73593,Bohumín,Bezručova,300,Karviná,Moravskoslezský,3
311533618,4,"Nemocnice Valašské Meziříčí, a.s.",75701,Valašské Meziříčí,U nemocnice,980,Vsetín,Zlínský,5
311533618,6,Nemocnice Nový Jičín,74111,Nový Jičín,K Nemocnici,76,Nový Jičín,Moravskoslezský,3
311533618,7,Nemocnice Šternberk,78501,Šternberk,Jívavská,1435/20,Olomouc,Olomoucký,3
311533621,1,"Teplárna Kyjov, a.s.",69701,Kyjov,Havlíčkova,1380,Hodonín,Jihomoravský,2
311533621,2,Náhradní zdroj,69733,Kyjov,Strážovská,,Hodonín,Jihomoravský,1
311533621,3,Záložní zdroj,69701,Kyjov,Havlíčkova,,Hodonín,Jihomoravský,2
311533621,4,Spalinové výměníky,69701,Kyjov,Havlíčkova,,Hodonín,Jihomoravský,2
311533624,1,Gumotex Břeclav,69075,Břeclav,Mládežnická,3062/3,Břeclav,Jihomoravský,4
311533653,1,Kotelna Hořice na Šumavě,38222,Hořice na Šumavě,Hořice na Šumavě,,Český Krumlov,Jihočeský,2
311533671,1,BPS,54956,Česká Metuje,Česká Metuje,,Náchod,Královéhradecký,3
311533677,1,Kotelna Jihlavské Terasy,58601,Jihlava,Havlíčkova,1395/30,Jihlava,Vysočina,4
311533699,1,Bloková kotelna K1,25001,Brandýs nad Labem - Stará Boleslav,Zahradnická,,Praha-východ,Středočeský,4
311533699,2,Bloková kotelna K2,25001,Brandýs nad Labem - Stará Boleslav,Chobotská,,Praha-východ,Středočeský,4
311533699,3,Bloková kotelna K3,25001,Brandýs nad Labem - Stará Boleslav,Královická,1686,Praha-východ,Středočeský,2
311533702,1,Výrobna kyseliny sírové,75002,Přerov,Nábř. Dr. Edvarda Beneše,,Přerov,Olomoucký,1
311533716,1,B1,74787,Budišov nad Budišovkou,Křivá,673,Opava,Moravskoslezský,3
311533716,2,B3,74787,Budišov nad Budišovkou,Na Sídlišti,690,Opava,Moravskoslezský,2
311533716,3,B5,74787,Budišov nad Budišovkou,Na Sídlišti,710,Opava,Moravskoslezský,2
311533722,1,BPS Nový Dvůr,68604,Kunovice,Kunovice,1675,Uherské Hradiště,Zlínský,2
311533731,1,BPS Částkov,34801,Částkov,Částkov,,Tachov,Plzeňský,2
311533765,1,Teplárna - Energetik,70602,Ostrava-Vítkovice,Výstavní,1144/103,Ostrava-město,Moravskoslezský,2
311533765,2,Teplárna-kotelna V,70602,Ostrava,Areál VÍTKOVICE-Steel,,,,1
311533765,3,Plynová kotelna 72MW,70300,Ostrava,Výstavní,,Ostrava-město,Moravskoslezský,3
311533777,1,PK ŠA Hamr,43601,Litvínov,Mládežnická,220,Most,Ústecký,3
311533777,2,PK Loučky,43601,Litvínov,K Loučkám,1679,Most,Ústecký,2
311633793,1,Plynová kotelna,38273,Vyšší Brod,Míru,250,Český Krumlov,Jihočeský,2
311633879,1,CX-13-05-437-KJ PRADELNA STERA,57101,Moravská Třebová,Josefská,385/29,Svitavy,Pardubický,1
311633895,1,BPS Velké Němčice,69163,Velké Němčice,Velké Němčice,,Břeclav,Jihomoravský,1
311633927,1,KOTELNA HEDVA PRIMA,57101,Moravská Třebová,Na stráni,,Svitavy,Pardubický,1
311633946,1,BSP - Bělá u Staré P,51401,Bělá,Bělá,,Semily,Liberecký,3
311633957,1,Žerotínova,78701,Šumperk,Žerotínova,845/8,Šumperk,Olomoucký,2
311633959,1,BPS,26272,Starosedlský Hrádek,Starosedlský Hrádek,,Příbram,Středočeský,1
311633994,1,Kotelna Radonice,43155,Radonice,Radonice,,Chomutov,Ústecký,3
311634026,1,"Chropyně, kotelna+KGJ",76811,Chropyně,Komenského,75,Kroměříž,Zlínský,5
311634035,2,KGJ Film Real Zlín,76001,Zlín,Filmová,,Zlín,Zlínský,1
311634035,3,KGJ Praha - Háje,14900,Praha,Květnového vítězství,1000/81,,,1
311634044,1,Nemocnice Šumperk a.s.,78752,Šumperk,Nerudova,,Šumperk,Olomoucký,3
311634098,1,kotelna N,14059,Praha 4,Vídeňská,,,,4
311634098,2,kotelna U,14059,Praha 4,Vídeňská,,,,4
311634098,3,čistička - ČOV,14059,Praha 4,Vídeňská,,,,1
311634116,1,Centrální výtopna Města Kašperské Hory,34192,Kašperské Hory,Smetanova,156,Klatovy,Plzeňský,2
311634116,2,Záložní ELTO,34192,Kašperské Hory,Besední,,Klatovy,Plzeňský,2
311634149,1,BPS Ždírec,58813,Ždírec,Ždírec,36,Jihlava,Vysočina,2
311634166,1,Diamant Unipool,75701,Valašské Meziříčí,Valašské Meziříčí,,Vsetín,Zlínský,2
311634211,1,K1 Dukelská,78391,Uničov,Dukelská,843,Olomouc,Olomoucký,5
311634211,2,K2 Bratří Čapků,78391,Uničov,Bratří Čapků,821,Olomouc,Olomoucký,3
311634211,3,K3 Plzeňská,78391,Uničov,Plzeňská,845,Olomouc,Olomoucký,3
311634211,4,K4 Jiřího z Poděbrad,78391,Uničov,J. z Poděbrad,1215,Olomouc,Olomoucký,3
