cislo_licence,ev_cislo,druh,technologie,mw
111328587,1,elektrický,sluneční,0.01
111328587,2,elektrický,celkový,0.01
111328587,2,elektrický,sluneční,0.01
111328588,1,elektrický,celkový,0.01
111328588,1,elektrický,sluneční,0.01
111328589,1,elektrický,celkový,0.005
111328589,1,elektrický,sluneční,0.005
111328590,1,elektrický,celkový,0.005
111328590,1,elektrický,sluneční,0.005
111328591,1,elektrický,celkový,0.005
111328591,1,elektrický,sluneční,0.005
111328591,2,elektrický,celkový,0.005
111328591,2,elektrický,sluneční,0.005
111328591,3,elektrický,celkový,0.005
111328591,3,elektrický,sluneční,0.005
111328592,1,elektrický,celkový,0.005
111328592,1,elektrický,sluneční,0.005
111328593,1,elektrický,celkový,0.005
111328593,1,elektrický,sluneční,0.005
111328594,1,elektrický,celkový,0.01
111328594,1,elektrický,sluneční,0.01
111328595,1,elektrický,celkový,0.02
111328595,1,elektrický,sluneční,0.02
111328596,1,elektrický,celkový,0.008
111328596,1,elektrický,sluneční,0.008
111328597,1,elektrický,celkový,0.004
111328597,1,elektrický,sluneční,0.004
111328598,1,elektrický,celkový,0.005
111328598,1,elektrický,sluneční,0.005
111328599,1,elektrický,celkový,0.005
111328599,1,elektrický,sluneční,0.005
111328600,1,elektrický,celkový,0.005
111328600,1,elektrický,sluneční,0.005
111328601,1,elektrický,celkový,0.005
111328601,1,elektrický,sluneční,0.005
111328602,1,elektrický,celkový,0.012
111328602,1,elektrický,sluneční,0.012
111328603,1,elektrický,celkový,0.005
111328603,1,elektrický,sluneční,0.005
111328604,1,elektrický,celkový,0.005
111328604,1,elektrický,sluneční,0.005
111328605,1,elektrický,celkový,0.005
111328605,1,elektrický,sluneční,0.005
111328606,1,elektrický,celkový,0.01
111328606,1,elektrický,sluneční,0.01
111328607,1,elektrický,celkový,0.005
111328607,1,elektrický,sluneční,0.005
111328608,1,elektrický,celkový,0.005
111328608,1,elektrický,sluneční,0.005
111328609,1,elektrický,celkový,0.005
111328609,1,elektrický,sluneční,0.005
111328610,1,elektrický,celkový,0.005
111328610,1,elektrický,sluneční,0.005
111328611,1,elektrický,celkový,0.008
111328611,1,elektrický,sluneční,0.008
111328612,1,elektrický,celkový,0.005
111328612,1,elektrický,sluneční,0.005
111328613,1,elektrický,celkový,0.005
111328613,1,elektrický,sluneční,0.005
111328614,1,elektrický,celkový,0.005
111328614,1,elektrický,sluneční,0.005
111328615,1,elektrický,celkový,0.005
111328615,1,elektrický,sluneční,0.005
111328616,1,elektrický,celkový,0.012
111328616,1,elektrický,sluneční,0.012
111328616,2,elektrický,celkový,0.009
111328616,2,elektrický,sluneční,0.009
111328617,1,elektrický,celkový,0.005
111328617,1,elektrický,sluneční,0.005
111328618,1,elektrický,celkový,0.03
111328618,1,elektrický,sluneční,0.03
111328619,1,elektrický,celkový,0.004
111328619,1,elektrický,sluneční,0.004
111328620,1,elektrický,celkový,0.005
111328620,1,elektrický,sluneční,0.005
111328621,1,elektrický,celkový,0.005
111328621,1,elektrický,sluneční,0.005
111328622,1,elektrický,celkový,0.005
111328622,1,elektrický,sluneční,0.005
111328623,1,elektrický,celkový,0.005
111328623,1,elektrický,sluneční,0.005
111328624,1,elektrický,celkový,0.009
111328624,1,elektrický,sluneční,0.009
111328625,1,elektrický,celkový,0.005
111328625,1,elektrický,sluneční,0.005
111328626,1,elektrický,celkový,0.005
111328626,1,elektrický,sluneční,0.005
111328627,1,elektrický,celkový,0.005
111328627,1,elektrický,sluneční,0.005
111328628,1,elektrický,celkový,0.011
111328628,1,elektrický,sluneční,0.011
111328629,1,elektrický,celkový,0.005
111328629,1,elektrický,sluneční,0.005
111328631,1,elektrický,celkový,0.007
111328631,1,elektrický,sluneční,0.007
111328632,1,elektrický,celkový,0.005
111328632,1,elektrický,sluneční,0.005
111328634,1,elektrický,celkový,0.005
111328634,1,elektrický,sluneční,0.005
111328635,1,elektrický,celkový,0.005
111328635,1,elektrický,sluneční,0.005
111328636,1,elektrický,celkový,0.004
111328636,1,elektrický,sluneční,0.004
111328637,1,elektrický,celkový,0.01
111328637,1,elektrický,sluneční,0.01
111328638,1,elektrický,celkový,0.005
111328638,1,elektrický,sluneční,0.005
111328639,1,elektrický,celkový,0.011
111328639,1,elektrický,sluneční,0.011
111328640,1,elektrický,celkový,0.008
111328640,1,elektrický,sluneční,0.008
111328641,1,elektrický,celkový,0.005
111328641,1,elektrický,sluneční,0.005
111328641,2,elektrický,celkový,0.015
111328641,2,elektrický,sluneční,0.015
111328642,1,elektrický,celkový,0.02
111328642,1,elektrický,sluneční,0.02
111328643,1,elektrický,celkový,0.006
111328643,1,elektrický,sluneční,0.006
111328644,1,elektrický,celkový,0.004
111328644,1,elektrický,sluneční,0.004
111328645,1,elektrický,celkový,0.005
111328645,1,elektrický,sluneční,0.005
111328646,1,elektrický,celkový,0.005
111328646,1,elektrický,sluneční,0.005
111328647,1,elektrický,celkový,0.011
111328647,1,elektrický,sluneční,0.011
111328648,1,elektrický,celkový,0.01
111328648,1,elektrický,sluneční,0.01
111328649,1,elektrický,celkový,0.005
111328649,1,elektrický,sluneční,0.005
111328650,1,elektrický,celkový,0.005
111328650,1,elektrický,sluneční,0.005
111328651,1,elektrický,celkový,0.005
111328651,1,elektrický,sluneční,0.005
111328652,1,elektrický,celkový,0.009
111328652,1,elektrický,sluneční,0.009
111328653,1,elektrický,celkový,0.006
111328653,1,elektrický,sluneční,0.006
111328654,1,elektrický,celkový,0.009
111328654,1,elektrický,sluneční,0.009
111328655,1,elektrický,celkový,0.01
111328655,1,elektrický,sluneční,0.01
111328656,1,elektrický,celkový,0.005
111328656,1,elektrický,sluneční,0.005
111328657,1,elektrický,celkový,0.006
111328657,1,elektrický,sluneční,0.006
111328658,1,elektrický,celkový,0.008
111328658,1,elektrický,sluneční,0.008
111328659,1,elektrický,celkový,0.012
111328659,1,elektrický,sluneční,0.012
111328660,1,elektrický,celkový,0.03
111328660,1,elektrický,sluneční,0.03
111328661,1,elektrický,celkový,0.02
111328661,1,elektrický,sluneční,0.02
111328662,1,elektrický,celkový,0.012
111328662,1,elektrický,sluneční,0.012
111328663,1,elektrický,celkový,0.005
111328663,1,elektrický,sluneční,0.005
111328663,2,elektrický,celkový,0.014
111328663,2,elektrický,sluneční,0.014
111328663,3,elektrický,celkový,0.019
111328663,3,elektrický,sluneční,0.019
111328663,4,elektrický,celkový,0.009
111328663,4,elektrický,sluneční,0.009
111328664,1,elektrický,celkový,0.03
111328664,1,elektrický,sluneční,0.03
111328665,1,elektrický,celkový,0.005
111328665,1,elektrický,sluneční,0.005
111328666,1,elektrický,celkový,0.011
111328666,1,elektrický,sluneční,0.011
111328667,1,elektrický,celkový,0.005
111328667,1,elektrický,sluneční,0.005
111328668,1,elektrický,celkový,0.004
111328668,1,elektrický,sluneční,0.004
111328669,1,elektrický,celkový,0.005
111328669,1,elektrický,sluneční,0.005
111328670,1,elektrický,celkový,0.004
111328670,1,elektrický,sluneční,0.004
111328671,1,elektrický,celkový,0.018
111328671,1,elektrický,sluneční,0.018
111328672,1,elektrický,celkový,0.005
111328672,1,elektrický,sluneční,0.005
111328673,1,elektrický,celkový,0.019
111328673,1,elektrický,sluneční,0.019
111328674,1,elektrický,celkový,0.006
111328674,1,elektrický,sluneční,0.006
111328675,1,elektrický,celkový,0.005
111328675,1,elektrický,sluneční,0.005
111328675,2,elektrický,celkový,0.007
111328675,2,elektrický,sluneční,0.007
111328676,1,elektrický,celkový,0.005
111328676,1,elektrický,sluneční,0.005
111328677,1,elektrický,celkový,0.004
111328677,1,elektrický,sluneční,0.004
111328678,1,elektrický,celkový,0.005
111328678,1,elektrický,sluneční,0.005
111328679,1,elektrický,celkový,0.005
111328679,1,elektrický,sluneční,0.005
111328680,1,elektrický,celkový,0.004
111328680,1,elektrický,sluneční,0.004
111328681,1,elektrický,celkový,0.005
111328681,1,elektrický,sluneční,0.005
111328682,1,elektrický,celkový,0.005
111328682,1,elektrický,sluneční,0.005
111328684,1,elektrický,celkový,0.004
111328684,1,elektrický,sluneční,0.004
111328685,1,elektrický,celkový,0.004
111328685,1,elektrický,sluneční,0.004
111328686,1,elektrický,celkový,0.007
111328686,1,elektrický,sluneční,0.007
111328686,2,elektrický,celkový,0.003
111328686,2,elektrický,sluneční,0.003
111328687,1,elektrický,celkový,0.005
111328687,1,elektrický,sluneční,0.005
111328688,1,elektrický,celkový,0.005
111328688,1,elektrický,sluneční,0.005
111328689,1,elektrický,celkový,0.004
111328689,1,elektrický,sluneční,0.004
111328690,1,elektrický,celkový,0.012
111328690,1,elektrický,sluneční,0.012
111328691,1,elektrický,celkový,0.005
111328691,1,elektrický,sluneční,0.005
111328692,1,elektrický,celkový,0.005
111328692,1,elektrický,sluneční,0.005
111328693,1,elektrický,celkový,0.005
111328693,1,elektrický,sluneční,0.005
111328694,1,elektrický,celkový,0.03
111328694,1,elektrický,sluneční,0.03
111328695,1,elektrický,celkový,0.01
111328695,1,elektrický,sluneční,0.01
111328696,1,elektrický,celkový,0.005
111328696,1,elektrický,sluneční,0.005
111328697,1,elektrický,celkový,0.003
111328697,1,elektrický,sluneční,0.003
111328698,1,elektrický,celkový,0.002
111328698,1,elektrický,sluneční,0.002
111328699,1,elektrický,celkový,0.005
111328699,1,elektrický,sluneční,0.005
111328700,1,elektrický,celkový,0.005
111328700,1,elektrický,sluneční,0.005
111328701,1,elektrický,celkový,0.004
111328701,1,elektrický,sluneční,0.004
111328702,1,elektrický,celkový,0.005
111328702,1,elektrický,sluneční,0.005
111328703,1,elektrický,celkový,0.005
111328703,1,elektrický,sluneční,0.005
111328704,1,elektrický,celkový,0.005
111328704,1,elektrický,sluneční,0.005
111328705,1,elektrický,celkový,0.003
111328705,1,elektrický,sluneční,0.003
111328706,1,elektrický,celkový,0.005
111328706,1,elektrický,sluneční,0.005
111328707,1,elektrický,celkový,0.005
111328707,1,elektrický,sluneční,0.005
111328708,1,elektrický,celkový,0.02
111328708,1,elektrický,sluneční,0.02
111328709,1,elektrický,celkový,0.005
111328709,1,elektrický,sluneční,0.005
111328710,1,elektrický,celkový,0.005
111328710,1,elektrický,sluneční,0.005
111328711,1,elektrický,celkový,0.003
111328711,1,elektrický,sluneční,0.003
111328712,1,elektrický,celkový,0.01
111328712,1,elektrický,sluneční,0.01
111328713,1,elektrický,celkový,0.005
111328713,1,elektrický,sluneční,0.005
111328715,1,elektrický,celkový,0.011
111328715,1,elektrický,sluneční,0.011
111328716,1,elektrický,celkový,0.01
111328716,1,elektrický,sluneční,0.01
111328717,1,elektrický,celkový,0.007
111328717,1,elektrický,sluneční,0.007
111328717,2,elektrický,celkový,0.005
111328717,2,elektrický,sluneční,0.005
111328718,1,elektrický,celkový,0.005
111328718,1,elektrický,sluneční,0.005
111328719,1,elektrický,celkový,0.03
111328719,1,elektrický,sluneční,0.03
111328720,1,elektrický,celkový,0.004
111328720,1,elektrický,sluneční,0.004
111328723,1,elektrický,celkový,0.005
111328723,1,elektrický,sluneční,0.005
111328724,1,elektrický,celkový,0.004
111328724,1,elektrický,sluneční,0.004
111328725,1,elektrický,celkový,0.005
111328725,1,elektrický,sluneční,0.005
111328726,1,elektrický,celkový,0.005
111328726,1,elektrický,sluneční,0.005
111328727,1,elektrický,celkový,0.005
111328727,1,elektrický,sluneční,0.005
111328728,1,elektrický,celkový,0.012
111328728,1,elektrický,sluneční,0.012
111328729,1,elektrický,celkový,0.007
111328729,1,elektrický,sluneční,0.007
111328730,1,elektrický,celkový,0.005
111328730,1,elektrický,sluneční,0.005
111328731,1,elektrický,celkový,0.005
111328731,1,elektrický,sluneční,0.005
111328732,1,elektrický,celkový,0.025
111328732,1,elektrický,sluneční,0.025
111328733,1,elektrický,celkový,0.01
111328733,1,elektrický,sluneční,0.01
111328734,1,elektrický,celkový,0.005
111328734,1,elektrický,sluneční,0.005
111328735,1,elektrický,celkový,0.002
111328735,1,elektrický,sluneční,0.002
111328736,1,elektrický,celkový,0.005
111328736,1,elektrický,sluneční,0.005
111328737,1,elektrický,celkový,0.006
111328737,1,elektrický,sluneční,0.006
111328738,1,elektrický,celkový,0.005
111328738,1,elektrický,sluneční,0.005
111328739,1,elektrický,celkový,0.005
111328739,1,elektrický,sluneční,0.005
111328740,1,elektrický,celkový,0.005
111328740,1,elektrický,sluneční,0.005
111328741,1,elektrický,celkový,0.005
111328741,1,elektrický,sluneční,0.005
111328742,1,elektrický,celkový,0.01
111328742,1,elektrický,sluneční,0.01
111328743,1,elektrický,celkový,0.03
111328743,1,elektrický,sluneční,0.03
111328743,2,elektrický,celkový,0.03
111328743,2,elektrický,sluneční,0.03
111328743,3,elektrický,celkový,0.03
111328743,3,elektrický,sluneční,0.03
111328743,4,elektrický,celkový,0.03
111328743,4,elektrický,sluneční,0.03
111328744,1,elektrický,celkový,0.005
111328744,1,elektrický,sluneční,0.005
111328745,1,elektrický,celkový,0.005
111328745,1,elektrický,sluneční,0.005
111328746,1,elektrický,celkový,0.029
111328746,1,elektrický,sluneční,0.029
111328746,2,elektrický,celkový,0.029
111328746,2,elektrický,sluneční,0.029
111328746,3,elektrický,celkový,0.029
111328746,3,elektrický,sluneční,0.029
111328747,1,elektrický,celkový,0.005
111328747,1,elektrický,sluneční,0.005
111328748,1,elektrický,celkový,0.03
111328748,1,elektrický,sluneční,0.03
111328749,1,elektrický,celkový,0.005
111328749,1,elektrický,sluneční,0.005
111328750,1,elektrický,celkový,0.005
111328750,1,elektrický,sluneční,0.005
111328751,1,elektrický,celkový,0.005
111328751,1,elektrický,sluneční,0.005
111328752,1,elektrický,celkový,0.005
111328752,1,elektrický,sluneční,0.005
111328753,1,elektrický,celkový,0.005
111328753,1,elektrický,sluneční,0.005
111328754,1,elektrický,celkový,0.005
111328754,1,elektrický,sluneční,0.005
111328755,1,elektrický,celkový,0.009
111328755,1,elektrický,sluneční,0.009
111328755,2,elektrický,celkový,0.009
111328755,2,elektrický,sluneční,0.009
111328756,1,elektrický,celkový,0.01
111328756,1,elektrický,sluneční,0.01
111328757,1,elektrický,celkový,0.005
111328757,1,elektrický,sluneční,0.005
111328758,1,elektrický,celkový,0.003
111328758,1,elektrický,sluneční,0.003
111328759,1,elektrický,celkový,0.008
111328759,1,elektrický,sluneční,0.008
111328760,1,elektrický,celkový,0.008
111328760,1,elektrický,sluneční,0.008
111328761,2,elektrický,celkový,0.008
111328761,2,elektrický,sluneční,0.008
111328762,1,elektrický,celkový,0.006
111328762,1,elektrický,sluneční,0.006
111328763,1,elektrický,celkový,0.03
111328763,1,elektrický,sluneční,0.03
111328764,1,elektrický,celkový,0.03
111328764,1,elektrický,sluneční,0.03
111328765,1,elektrický,celkový,0.005
111328765,1,elektrický,sluneční,0.005
111328766,1,elektrický,celkový,0.007
111328766,1,elektrický,sluneční,0.007
111328767,1,elektrický,celkový,0.02
111328767,1,elektrický,sluneční,0.02
111328768,1,elektrický,celkový,0.02
111328768,1,elektrický,sluneční,0.02
111328769,1,elektrický,celkový,0.005
111328769,1,elektrický,sluneční,0.005
111328770,1,elektrický,celkový,0.029
111328770,1,elektrický,sluneční,0.029
111328770,2,elektrický,celkový,0.029
111328770,2,elektrický,sluneční,0.029
111328771,1,elektrický,celkový,0.005
111328771,1,elektrický,sluneční,0.005
111328772,1,elektrický,celkový,0.004
111328772,1,elektrický,sluneční,0.004
111328773,1,elektrický,celkový,0.005
111328773,1,elektrický,sluneční,0.005
111328774,1,elektrický,celkový,0.005
111328774,1,elektrický,sluneční,0.005
111328775,1,elektrický,celkový,0.019
111328775,1,elektrický,sluneční,0.019
111328776,1,elektrický,celkový,0.03
111328776,1,elektrický,sluneční,0.03
111328777,1,elektrický,celkový,0.01
111328777,1,elektrický,sluneční,0.01
111328778,1,elektrický,celkový,0.005
111328778,1,elektrický,sluneční,0.005
111328779,1,elektrický,celkový,0.02
111328779,1,elektrický,sluneční,0.02
111328780,1,elektrický,celkový,0.005
111328780,1,elektrický,sluneční,0.005
111328781,1,elektrický,celkový,0.02
111328781,1,elektrický,sluneční,0.02
111328782,1,elektrický,celkový,0.029
111328782,1,elektrický,sluneční,0.029
111328783,1,elektrický,celkový,0.003
111328783,1,elektrický,sluneční,0.003
111328784,1,elektrický,celkový,0.005
111328784,1,elektrický,sluneční,0.005
111328785,1,elektrický,celkový,0.005
111328785,1,elektrický,sluneční,0.005
111328786,1,elektrický,celkový,0.004
111328786,1,elektrický,sluneční,0.004
111328787,1,elektrický,celkový,0.014
111328787,1,elektrický,sluneční,0.014
111328788,1,elektrický,celkový,0.016
111328788,1,elektrický,sluneční,0.016
111328789,1,elektrický,celkový,0.01
111328789,1,elektrický,sluneční,0.01
111328790,1,elektrický,celkový,0.016
111328790,1,elektrický,sluneční,0.016
111328790,2,elektrický,celkový,0.005
111328790,2,elektrický,sluneční,0.005
111328790,3,elektrický,celkový,0.005
111328790,3,elektrický,sluneční,0.005
111328791,1,elektrický,celkový,0.016
111328791,1,elektrický,sluneční,0.016
111328792,1,elektrický,celkový,0.006
111328792,1,elektrický,sluneční,0.006
111328793,1,elektrický,celkový,0.029
111328793,1,elektrický,sluneční,0.029
111328794,1,elektrický,celkový,0.009
111328794,1,elektrický,sluneční,0.009
111328795,1,elektrický,celkový,0.004
111328795,1,elektrický,sluneční,0.004
111328796,1,elektrický,celkový,0.03
111328796,1,elektrický,sluneční,0.03
111328797,1,elektrický,celkový,0.019
111328797,1,elektrický,sluneční,0.019
111328798,1,elektrický,celkový,0.01
111328798,1,elektrický,sluneční,0.01
111328799,1,elektrický,celkový,0.03
111328799,1,elektrický,sluneční,0.03
111328799,2,elektrický,celkový,0.03
111328799,2,elektrický,sluneční,0.03
111328799,3,elektrický,celkový,0.018
111328799,3,elektrický,sluneční,0.018
111328799,4,elektrický,celkový,0.03
111328799,4,elektrický,sluneční,0.03
111328800,1,elektrický,celkový,0.005
111328800,1,elektrický,sluneční,0.005
111328801,1,elektrický,celkový,0.03
111328801,1,elektrický,sluneční,0.03
111328802,1,elektrický,celkový,0.004
111328802,1,elektrický,sluneční,0.004
111328803,1,elektrický,celkový,0.005
111328803,1,elektrický,sluneční,0.005
111328804,1,elektrický,celkový,0.009
111328804,1,elektrický,sluneční,0.009
111328805,1,elektrický,celkový,0.029
111328805,1,elektrický,sluneční,0.029
111328806,1,elektrický,celkový,0.001
111328806,1,elektrický,sluneční,0.001
111328807,1,elektrický,celkový,0.005
111328807,1,elektrický,sluneční,0.005
111328808,1,elektrický,celkový,0.037
111328808,1,elektrický,vodní,0.037
111328809,1,elektrický,celkový,0.005
111328809,1,elektrický,sluneční,0.005
111328810,1,elektrický,celkový,0.019
111328810,1,elektrický,sluneční,0.019
111328811,1,elektrický,celkový,0.008
111328811,1,elektrický,sluneční,0.008
111328812,1,elektrický,celkový,0.01
111328812,1,elektrický,sluneční,0.01
111328813,1,elektrický,celkový,0.005
111328813,1,elektrický,sluneční,0.005
111328814,1,elektrický,celkový,0.005
111328814,1,elektrický,sluneční,0.005
111328815,1,elektrický,celkový,0.005
111328815,1,elektrický,sluneční,0.005
111328816,1,elektrický,celkový,0.013
111328816,1,elektrický,sluneční,0.013
111328817,1,elektrický,celkový,0.007
111328817,1,elektrický,sluneční,0.007
111328818,1,elektrický,celkový,0.004
111328818,1,elektrický,sluneční,0.004
111328819,1,elektrický,celkový,0.005
111328819,1,elektrický,sluneční,0.005
111328820,1,elektrický,celkový,0.005
111328820,1,elektrický,sluneční,0.005
111328821,1,elektrický,celkový,0.008
111328821,1,elektrický,sluneční,0.008
111328822,1,elektrický,celkový,0.006
111328822,1,elektrický,sluneční,0.006
111328823,1,elektrický,celkový,0.004
111328823,1,elektrický,sluneční,0.004
111328824,1,elektrický,celkový,0.009
111328824,1,elektrický,sluneční,0.009
111328825,1,elektrický,celkový,0.013
111328825,1,elektrický,sluneční,0.013
111328825,2,elektrický,celkový,0.008
111328825,2,elektrický,sluneční,0.008
111328826,1,elektrický,celkový,0.009
111328826,1,elektrický,sluneční,0.009
111328826,2,elektrický,celkový,0.009
111328826,2,elektrický,sluneční,0.009
111328827,1,elektrický,celkový,0.008
111328827,1,elektrický,sluneční,0.008
111328828,1,elektrický,celkový,0.005
111328828,1,elektrický,sluneční,0.005
111328829,1,elektrický,celkový,0.005
111328829,1,elektrický,sluneční,0.005
111328830,1,elektrický,celkový,0.005
111328830,1,elektrický,sluneční,0.005
111328831,1,elektrický,celkový,0.004
111328831,1,elektrický,sluneční,0.004
111328832,1,elektrický,celkový,0.015
111328832,1,elektrický,sluneční,0.015
111328833,1,elektrický,celkový,0.005
111328833,1,elektrický,sluneční,0.005
111328834,1,elektrický,celkový,0.005
111328834,1,elektrický,sluneční,0.005
111328835,1,elektrický,celkový,0.005
111328835,1,elektrický,sluneční,0.005
111328836,1,elektrický,celkový,0.005
111328836,1,elektrický,sluneční,0.005
111328837,1,elektrický,celkový,0.005
111328837,1,elektrický,sluneční,0.005
111328838,1,elektrický,celkový,0.003
111328838,1,elektrický,sluneční,0.003
111328839,1,elektrický,celkový,0.005
111328839,1,elektrický,sluneční,0.005
111328840,1,elektrický,celkový,0.004
111328840,1,elektrický,sluneční,0.004
111328841,1,elektrický,celkový,0.005
111328841,1,elektrický,sluneční,0.005
111328842,1,elektrický,celkový,0.011
111328842,1,elektrický,vodní,0.011
111328843,1,elektrický,celkový,0.03
111328843,1,elektrický,sluneční,0.03
111328844,1,elektrický,celkový,0.004
111328844,1,elektrický,sluneční,0.004
111328845,1,elektrický,celkový,0.005
111328845,1,elektrický,sluneční,0.005
111328846,1,elektrický,celkový,0.004
111328846,1,elektrický,sluneční,0.004
111328847,1,elektrický,celkový,0.005
111328847,1,elektrický,sluneční,0.005
111328848,1,elektrický,celkový,0.005
111328848,1,elektrický,sluneční,0.005
111328849,1,elektrický,celkový,0.029
111328849,1,elektrický,sluneční,0.029
111328850,1,elektrický,celkový,0.005
111328850,1,elektrický,sluneční,0.005
111328851,1,elektrický,celkový,0.005
111328851,1,elektrický,sluneční,0.005
111328852,1,elektrický,celkový,0.005
111328852,1,elektrický,sluneční,0.005
111328853,1,elektrický,celkový,0.004
111328853,1,elektrický,sluneční,0.004
111328854,1,elektrický,celkový,0.019
111328854,1,elektrický,sluneční,0.019
111328855,1,elektrický,celkový,0.005
111328855,1,elektrický,sluneční,0.005
111328856,1,elektrický,celkový,0.014
111328856,1,elektrický,sluneční,0.014
111328857,1,elektrický,celkový,0.005
111328857,1,elektrický,sluneční,0.005
111328858,1,elektrický,celkový,0.019
111328858,1,elektrický,sluneční,0.019
111328859,1,elektrický,celkový,0.005
111328859,1,elektrický,sluneční,0.005
111328860,1,elektrický,celkový,0.002
111328860,1,elektrický,sluneční,0.002
111328861,1,elektrický,celkový,0.005
111328861,1,elektrický,sluneční,0.005
111328862,1,elektrický,celkový,0.006
111328862,1,elektrický,sluneční,0.006
111328863,1,elektrický,celkový,0.005
111328863,1,elektrický,sluneční,0.005
111328864,1,elektrický,celkový,0.005
111328864,1,elektrický,sluneční,0.005
111328865,1,elektrický,celkový,0.015
111328865,1,elektrický,sluneční,0.015
111328866,1,elektrický,celkový,0.005
111328866,1,elektrický,sluneční,0.005
111328867,1,elektrický,celkový,0.005
111328867,1,elektrický,sluneční,0.005
111328868,1,elektrický,celkový,0.008
111328868,1,elektrický,sluneční,0.008
111328869,1,elektrický,celkový,0.029
111328869,1,elektrický,sluneční,0.029
111328870,1,elektrický,celkový,0.005
111328870,1,elektrický,sluneční,0.005
111328871,1,elektrický,celkový,0.003
111328871,1,elektrický,sluneční,0.003
111328872,1,elektrický,celkový,0.004
111328872,1,elektrický,sluneční,0.004
111328873,1,elektrický,celkový,0.005
111328873,1,elektrický,sluneční,0.005
111328874,1,elektrický,celkový,0.029
111328874,1,elektrický,sluneční,0.029
111328875,1,elektrický,celkový,0.005
111328875,1,elektrický,sluneční,0.005
111328876,1,elektrický,celkový,0.011
111328876,1,elektrický,sluneční,0.011
111328877,1,elektrický,celkový,0.01
111328877,1,elektrický,sluneční,0.01
111328878,1,elektrický,celkový,0.004
111328878,1,elektrický,sluneční,0.004
111328879,1,elektrický,celkový,0.004
111328879,1,elektrický,sluneční,0.004
111328880,1,elektrický,celkový,0.003
111328880,1,elektrický,sluneční,0.003
111328881,1,elektrický,celkový,0.019
111328881,1,elektrický,vodní,0.019
111328882,1,elektrický,celkový,0.526
111328882,1,tepelný,celkový,0.551
111328882,1,elektrický,plynový a spalovací,0.526
111328882,1,tepelný,plynový a spalovací,0.551
111328883,1,elektrický,celkový,0.004
111328883,1,elektrický,sluneční,0.004
111328884,1,elektrický,celkový,0.013
111328884,1,elektrický,sluneční,0.013
111328885,1,elektrický,celkový,0.02
111328885,1,elektrický,sluneční,0.02
111328886,1,elektrický,celkový,0.004
111328886,1,elektrický,sluneční,0.004
111328887,1,elektrický,celkový,0.009
111328887,1,elektrický,sluneční,0.009
111328888,1,elektrický,celkový,0.007
111328888,1,elektrický,sluneční,0.007
111328889,1,elektrický,celkový,0.014
111328889,1,elektrický,sluneční,0.014
111328889,2,elektrický,celkový,0.014
111328889,2,elektrický,sluneční,0.014
111328890,1,elektrický,celkový,0.011
111328890,1,elektrický,sluneční,0.011
111328891,1,elektrický,celkový,0.005
111328891,1,elektrický,sluneční,0.005
111328892,1,elektrický,celkový,0.005
111328892,1,elektrický,sluneční,0.005
111328893,1,elektrický,celkový,0.4
111328893,1,elektrický,sluneční,0.4
111328894,1,elektrický,celkový,0.01
111328894,1,elektrický,sluneční,0.01
111328895,1,elektrický,celkový,0.005
111328895,1,elektrický,sluneční,0.005
111328896,1,elektrický,celkový,0.028
111328896,1,elektrický,sluneční,0.028
111328897,1,elektrický,celkový,0.016
111328897,1,elektrický,sluneční,0.016
111328898,1,elektrický,celkový,0.005
111328898,1,elektrický,sluneční,0.005
111328898,2,elektrický,celkový,0.005
111328898,2,elektrický,sluneční,0.005
111328899,1,elektrický,celkový,0.005
111328899,1,elektrický,sluneční,0.005
111328900,1,elektrický,celkový,0.005
111328900,1,elektrický,sluneční,0.005
111328901,1,elektrický,celkový,0.01
111328901,1,elektrický,sluneční,0.01
111328902,1,elektrický,celkový,0.02
111328902,1,elektrický,sluneční,0.02
111328904,1,elektrický,celkový,0.005
111328904,1,elektrický,sluneční,0.005
111328905,1,elektrický,celkový,0.03
111328905,1,elektrický,sluneční,0.03
111328906,1,elektrický,celkový,0.095
111328906,1,elektrický,vodní,0.095
111328907,1,elektrický,celkový,0.005
111328907,1,elektrický,sluneční,0.005
111328908,1,elektrický,celkový,0.005
111328908,1,elektrický,sluneční,0.005
111328909,1,elektrický,celkový,0.009
111328909,1,elektrický,sluneční,0.009
111328910,1,elektrický,celkový,0.004
111328910,1,elektrický,sluneční,0.004
111328911,1,elektrický,celkový,0.005
111328911,1,elektrický,sluneční,0.005
111328912,1,elektrický,celkový,0.005
111328912,1,elektrický,sluneční,0.005
111328913,1,elektrický,celkový,0.004
111328913,1,elektrický,sluneční,0.004
111328914,1,elektrický,celkový,0.004
111328914,1,elektrický,sluneční,0.004
111328915,1,elektrický,celkový,0.005
111328915,1,elektrický,sluneční,0.005
111328916,1,elektrický,celkový,0.018
111328916,1,elektrický,sluneční,0.018
111328917,1,elektrický,celkový,0.01
111328917,1,elektrický,sluneční,0.01
111328918,1,elektrický,celkový,0.01
111328918,1,elektrický,sluneční,0.01
111328919,1,elektrický,celkový,0.005
111328919,1,elektrický,sluneční,0.005
111328920,1,elektrický,celkový,0.005
111328920,1,elektrický,sluneční,0.005
111328921,1,elektrický,celkový,0.012
111328921,1,elektrický,sluneční,0.012
111328922,1,elektrický,celkový,0.005
111328922,1,elektrický,sluneční,0.005
111328923,1,elektrický,celkový,0.005
111328923,1,elektrický,sluneční,0.005
111328924,1,elektrický,celkový,0.005
