cislo_licence,pocet_zdroju
111014965,1
111014966,1
111014967,1
111014968,1
111014969,2
111014970,1
111014971,1
111014972,1
111014973,3
111014974,1
111014975,1
111014976,1
111014977,1
111014978,1
111014979,1
111014980,1
111014981,1
111014982,1
111014983,1
111014984,1
111014985,1
111014986,1
111014987,1
111014988,4
111014989,1
111014990,1
111014991,1
111014993,1
111014994,1
111014995,2
111014996,1
111014997,1
111014998,1
111014999,1
111015000,1
111015001,1
111015002,2
111015003,1
111015004,1
111015005,1
111015006,1
111015007,1
111015008,1
111015009,1
111015010,1
111015011,1
111015012,1
111015013,1
111015014,1
111015015,1
111015016,2
111015017,1
111015018,2
111015019,1
111015020,2
111015021,1
111015022,1
111015023,1
111015024,2
111015025,1
111015026,3
111015027,1
111015028,1
111015029,1
111015030,1
111015031,1
111015032,1
111015033,1
111015034,1
111015036,1
111015037,1
111015038,1
111015039,1
111015040,1
111015041,1
111015042,1
111015043,1
111015044,1
111015045,1
111015046,1
111015047,1
111015048,1
111015049,1
111015050,1
111015051,1
111015052,1
111015053,1
111015054,1
111015055,1
111015057,1
111015058,1
111015059,1
111015060,1
111015061,1
111015062,1
111015064,1
111015065,1
111015066,1
111015067,1
111015068,1
111015069,1
111015070,2
111015071,3
111015072,2
111015073,1
111015074,3
111015075,1
111015076,1
111015077,1
111015078,1
111015079,2
111015080,1
111015081,1
111015082,1
111015084,1
111015085,1
111015086,1
111015087,1
111015088,1
111015089,1
111015090,1
111015091,1
111015092,1
111015093,1
111015094,1
111015095,2
111015096,1
111015097,1
111015098,1
111015099,1
111015100,1
111015101,1
111015102,1
111015103,1
111015105,1
111015106,2
111015107,1
111015108,1
111015109,1
111015110,1
111015111,1
111015112,1
111015113,1
111015114,1
111015115,1
111015116,1
111015118,1
111015119,1
111015120,1
111015121,1
111015122,3
111015124,1
111015125,1
111015126,1
111015127,1
111015128,1
111015129,1
111015130,10
111015131,1
111015132,1
111015133,3
111015137,1
111015138,1
111015139,1
111015140,1
111015141,3
111015142,1
111015143,1
111015144,1
111015145,1
111015146,3
111015147,1
111015148,1
111015149,1
111015150,1
111015151,1
111015152,3
111015153,2
111015155,1
111015156,1
111015157,1
111015158,1
111015160,2
111015161,2
111015162,1
111015164,1
111015165,1
111015166,2
111015167,1
111015168,1
111015169,2
111015170,2
111015171,1
111015172,1
111015173,1
111015174,2
111015175,2
111015176,1
111015177,1
111015178,2
111015179,4
111015180,1
111015181,2
111015182,1
111015183,1
111015184,1
111015186,1
111015187,1
111015188,1
111015189,1
111015190,1
111015191,1
111015192,3
111015193,1
111015194,1
111015195,1
111015196,2
111015197,1
111015199,2
111015200,1
111015201,1
111015202,1
111015203,1
111015204,1
111015205,1
111015206,1
111015207,1
111015208,1
111015210,2
111015211,1
111015212,1
111015213,1
111015214,1
111015215,1
111015216,1
111015217,1
111015218,1
111015219,3
111015220,1
111015221,1
111015222,1
111015223,8
111015224,1
111015225,1
111015226,1
111015227,1
111015228,1
111015229,1
111015230,4
111015231,4
111015232,1
111015233,1
111015235,1
111015236,1
111015237,1
111015238,1
111015239,6
111015243,1
111015244,1
111015245,1
111015246,1
111015247,1
111015249,2
111015252,1
111015254,1
111015255,1
111015256,2
111015258,2
111015259,1
111015260,1
111015261,1
111015262,1
111015263,1
111015264,2
111015265,1
111015266,2
111015267,1
111015268,1
111015269,1
111015270,1
111015271,1
111015272,1
111015273,1
111015274,1
111015275,1
111015276,1
111015277,1
111015278,1
111015279,1
111015280,1
111015281,1
111015282,1
111015283,1
111015284,2
111015285,1
111015286,1
111015287,5
111015288,1
111015289,5
111015290,1
111015292,1
111015293,1
111015294,1
111015295,1
111015296,1
111015297,1
111015298,1
111015299,1
111015300,1
111015301,1
111015302,1
111015303,1
111015304,1
111015305,1
111015306,1
111015307,1
111015308,1
111015309,1
111015310,2
111015311,1
111015312,1
111015314,2
111015315,3
111015316,1
111015317,1
111015319,1
111015320,1
111015321,2
111015322,1
111015323,1
111015324,1
111015325,1
111015326,3
111015327,1
111015329,1
111015330,1
111015331,1
111015332,1
111015333,2
111015334,1
111015335,1
111015336,1
111015337,1
111015338,1
111015339,1
111015340,1
111015341,1
111015342,1
111015343,1
111015344,1
111015345,1
111015346,1
111015347,1
111015348,1
111015349,2
111015350,1
111015351,2
111015352,1
111015355,1
111015356,1
111015357,1
111015358,1
111015359,1
111015360,1
111015361,3
111015362,1
111015363,1
111015364,1
111015365,1
111015366,1
111015367,1
111015368,1
111015369,1
111015370,1
111015371,1
111015372,1
111015373,1
111015374,1
111015375,1
111015376,1
111015377,4
111015378,1
111015379,4
111015381,3
111015382,1
111015383,1
111015384,1
111015385,1
111015386,1
111015387,1
111015388,1
111015389,1
111015390,1
111015391,1
111015392,3
111015393,1
111015394,1
111015395,1
111015396,1
111015397,1
111015398,2
111015399,1
111015400,1
111015401,1
111015402,1
111015403,1
111015404,1
111015406,1
111015407,1
111015408,1
111015409,1
111015410,1
111015411,1
111015412,1
111015413,1
111015414,1
111015415,1
111015416,1
111015417,1
111015418,1
111015419,1
111015420,2
111015421,1
111015422,1
111015423,1
111015424,1
111015425,1
111015426,3
111015427,1
111015428,3
111015429,1
111015430,1
111015431,2
111015432,3
111015433,1
111015434,1
111015435,1
111015437,1
111015438,1
111015439,1
111015440,1
111015441,1
111015442,3
111015443,1
111015445,1
111015446,2
111015447,1
111015448,6
111015450,1
111015451,1
111015452,1
111015453,1
111015455,1
111015457,1
111015458,1
111015459,1
111015460,3
111015461,
111015462,1
111015463,1
111015464,1
111015465,1
111015466,1
111015467,1
111015468,1
111015469,1
111015470,1
111015471,1
111015472,1
111015473,1
111015474,1
111015475,1
111015476,1
111015477,1
111015478,1
111015479,1
111015480,1
111015481,1
111015482,1
111015483,2
111015484,1
111015485,1
111015486,1
111015487,1
111015488,1
111015489,1
111015490,1
111015491,1
111015492,1
111015493,1
111015494,2
111015495,1
111015496,1
111015497,1
111015498,1
111015499,2
111015500,1
111015501,1
111015502,1
111015503,1
111015505,2
111015506,1
111015507,1
111015508,1
111015509,1
111015510,1
111015511,1
111015512,1
111015513,1
111015514,2
111015515,1
111015516,1
111015517,1
111015518,2
111015519,1
111015520,1
111015521,1
111015522,1
111015525,1
111015526,1
111015527,1
111015530,1
111015531,1
111015532,1
111015533,1
111015534,2
111015535,1
111015536,1
111015537,1
111015538,1
111015539,2
111015540,1
111015541,1
111015542,1
111015543,1
111015544,1
111015545,1
111015546,1
111015547,1
111015548,1
111015549,1
111015550,1
111015551,1
111015552,1
111015553,1
111015554,1
111015555,1
111015556,1
111015557,1
111015558,1
111015559,1
111015560,1
111015561,1
111015562,3
111015563,2
111015564,1
111015565,1
111015566,1
111015567,1
111015568,1
111015570,4
111015573,2
111015574,2
111015575,1
111015577,1
111015578,1
111015579,1
111015580,1
111015581,1
111015582,2
111015585,1
111015586,1
111015587,1
111015588,1
111015589,1
111015590,1
111015591,1
111015592,1
111015594,3
111015595,1
111015596,1
111015597,1
111015598,1
111015599,1
111015601,1
111015602,1
111015603,1
111015604,2
111015605,1
111015606,2
111015607,1
111015608,1
111015609,1
111015610,1
111015611,1
111015612,1
111015613,1
111015615,1
111015616,1
111015617,1
111015618,1
111015619,1
111015620,1
111015621,1
111015622,4
111015623,1
111015624,1
111015625,1
111015626,1
111015627,1
111015628,1
111015629,2
111015630,1
111015631,1
111015632,1
111015633,1
111015634,4
111015635,1
111015636,1
111015637,1
111015638,1
111015639,1
111015641,1
111015642,1
111015643,1
111015644,1
111015645,1
111015646,1
111015647,1
111015648,1
111015649,3
111015650,1
111015651,1
111015652,1
111015653,2
111015655,1
111015656,1
111015657,1
111015658,1
111015659,1
111015660,1
111015661,1
111015662,1
111015663,1
111015664,1
111015665,1
111015666,1
111015667,1
111015668,6
111015669,1
111015670,3
111015671,1
111015672,1
111015673,2
111015674,1
111015675,1
111015676,1
111015677,1
111015678,1
111015679,1
111015680,1
111015681,1
111015682,1
111015683,1
111015684,2
111015685,1
111015686,1
111015687,1
111015688,2
111015689,1
111015690,1
111015692,1
111015693,1
111015694,1
111015696,1
111015697,5
111015698,1
111015699,1
111015700,1
111015701,1
111015702,1
111015703,1
111015704,1
111015705,1
111015706,1
111015707,1
111015708,1
111015709,1
111015710,1
111015711,1
111015712,1
111015713,1
111015714,1
111015715,1
111015716,1
111015717,1
111015718,1
111015719,1
111015720,1
111015721,1
111015724,4
111015725,1
111015726,2
111015727,1
111015728,1
111015729,1
111015730,1
111015731,1
111015732,1
111015733,1
111015735,1
111015736,1
111015737,1
111015738,1
111015739,1
111015740,2
111015741,1
111015742,1
111015743,1
111015744,1
111015745,1
111015746,3
111015747,1
111015748,1
111015749,1
111015750,1
111015751,2
111015752,1
111015753,1
111015754,1
111015755,1
111015756,1
111015757,1
111015758,1
111015759,1
111015760,1
111015761,1
111015762,1
111015764,1
111015765,1
111015766,1
111015767,1
111015768,1
111015769,1
111015770,1
111015771,1
111015772,1
111015773,1
111015774,1
111015775,1
111015776,1
111015778,1
111015779,2
111015780,1
111015781,1
111015782,1
111015783,1
111015784,1
111015785,1
111015786,1
111015787,2
111015789,1
111015790,1
111015791,1
111015792,1
111015793,1
111015794,1
111015795,1
111015796,1
111015797,1
111015798,2
111015799,2
111015800,2
111015801,1
111015802,1
111015803,1
111015804,1
111015805,1
111015806,1
111015807,1
111015808,1
111015809,1
111015810,1
111015811,2
111015812,1
111015813,1
111015814,1
111015816,1
111015817,1
111015818,1
111015820,2
111015821,1
111015824,1
111015825,1
111015826,1
111015827,1
111015828,2
111015829,1
111015831,2
111015832,1
111015833,2
111015834,1
111015835,1
111015836,1
111015837,4
111015838,1
111015839,2
111015840,1
111015842,1
111015843,3
111015844,1
111015845,1
111015846,1
111015847,1
111015848,1
111015849,2
111015851,1
111015852,1
111015853,2
111015854,1
111015855,1
111015856,1
111015857,1
111015858,1
111015859,1
111015860,1
111015861,1
111015862,1
111015863,1
111015864,1
111015865,2
111015866,1
111015868,1
111015869,2
111015870,1
111015871,2
111015872,1
111015873,2
111015874,2
111015875,2
111015876,2
111015877,1
111015878,1
111015879,2
111015880,2
111015881,1
111015882,1
111015883,1
111015884,1
111015885,1
111015886,2
111015887,1
111015888,1
111015889,1
111015890,1
111015891,1
111015892,1
111015893,1
111015894,1
111015895,1
111015896,1
111015897,1
111015898,1
111015899,1
111015900,1
111015901,1
111015902,1
111015903,1
111015904,1
111015906,1
111015907,1
111015908,2
111015909,1
111015910,1
111015911,1
111015913,1
111015914,1
111015915,1
111015916,1
111015917,1
111015918,1
111015920,2
111015921,1
111015922,2
111015923,1
111015924,1
111015925,1
111015926,1
111015927,1
111015928,1
111015929,1
111015930,1
111015931,1
111015932,1
111015933,4
111015935,1
111015936,10
111015937,1
111015938,1
111015939,1
111015940,1
111015941,1
111015942,1
111015943,1
111015944,2
111015945,1
111015946,3
111015947,1
111015948,1
111015949,1
111015950,3
111015951,1
111015952,1
111015953,1
111015954,1
111015955,1
111015956,1
111015957,1
111015958,1
111015959,1
111015960,1
111015961,1
111015962,1
111015963,1
111015964,1
111015965,1
111015966,1
111015967,1
111015968,1
111015969,1
111015970,1
111015971,1
111015972,1
111015973,1
111015974,1
111015975,1
111015976,1
111015977,1
111015978,3
111015979,1
111015980,1
111015981,1
111015982,1
111015983,1
111015984,1
111015985,1
111015986,1
111015987,2
111015988,10
111015989,2
111015990,2
111015992,2
111015993,3
111015994,1
111015995,1
111015996,1
111015997,1
111015998,1
111015999,1
111016000,1
111016001,1
111016002,1
111016003,1
111016004,1
111016005,5
111016006,1
111016007,1
111016008,1
111016009,1
111016010,1
111016011,1
111016012,1
111016013,1
111016014,1
111016015,3
111016016,2
111016017,1
111016018,1
111016019,3
111016020,1
111016021,1
111016022,1
111016023,2
111016024,1
111016025,1
111016026,1
111016027,1
111016028,1
111016030,1
111016031,1
111016033,1
111016034,1
111016035,1
111016036,1
111016037,1
111016038,1
111016039,2
111016040,4
111016041,1
111016042,2
111016043,4
111016044,1
111016045,2
111016046,2
111016047,1
111016048,1
111016050,1
111016051,3
111016052,2
111016053,1
111016054,1
111016055,1
111016056,1
111016057,1
111016058,1
111016059,1
111016060,1
111016061,1
111016062,2
111016063,1
111016064,4
111016065,1
111016066,2
111016067,1
111016068,6
111016069,1
111016070,1
111016071,2
111016072,1
111016073,1
111016074,1
111016075,1
111016076,1
111016079,1
111016080,1
111016081,1
111016082,1
111016083,1
111016084,1
111016085,3
111016086,1
111016087,1
111016088,1
111016089,1
111016090,1
111016091,1
111016092,1
111016093,1
111016094,2
111016095,1
111016096,1
111016097,2
111016098,1
111016099,1
111016100,1
111016101,1
111016102,2
111016103,5
111016104,1
111016105,1
111016106,1
111016107,1
111016108,1
111016109,1
111016110,1
111016111,1
111016112,1
111016113,1
111016114,2
111016115,1
111016118,2
111016119,3
111016120,1
111016121,2
111016122,1
111016123,13
111016124,1
111016125,2
111016126,2
111016127,1
111016128,1
111016129,1
111016130,1
111016131,1
111016132,1
111016133,1
111016134,1
111016135,1
111016136,1
111016137,1
111016138,1
111016139,1
111016140,1
111016141,2
111016142,1
111016143,1
111016144,1
111016145,2
111016146,1
111016147,1
111016148,1
111016149,2
111016150,1
111016152,1
111016153,2
111016154,2
111016155,1
111016156,1
111016157,1
111016158,1
111016159,1
111016160,1
111016161,1
111016162,3
111016163,1
111016164,1
111016165,3
111016166,1
111016167,1
111016168,1
111016169,1
111016170,3
111016171,1
111016172,1
111016173,1
111016174,1
111016175,2
111016176,1
111016177,1
111016178,2
111016179,2
