cislo_licence,druh,technologie,mw
111016405,elektrický,sluneční,0.005
111016406,elektrický,celkový,0.105
111016406,elektrický,sluneční,0.105
111016407,elektrický,celkový,2.601
111016407,elektrický,sluneční,2.601
111016408,elektrický,celkový,0.017
111016408,elektrický,sluneční,0.017
111016409,elektrický,celkový,0.03
111016409,elektrický,sluneční,0.03
111016410,elektrický,celkový,0.3
111016410,elektrický,sluneční,0.3
111016411,elektrický,celkový,0.004
111016411,elektrický,sluneční,0.004
111016412,elektrický,celkový,0.009
111016412,elektrický,sluneční,0.009
111016413,elektrický,celkový,0.196
111016413,elektrický,sluneční,0.196
111016414,elektrický,celkový,0.018
111016414,elektrický,sluneční,0.018
111016415,elektrický,celkový,0.005
111016415,elektrický,sluneční,0.005
111016416,elektrický,celkový,2.257
111016416,elektrický,sluneční,2.257
111016417,elektrický,celkový,0.005
111016417,elektrický,sluneční,0.005
111016418,elektrický,celkový,0.05
111016418,elektrický,sluneční,0.05
111016419,elektrický,celkový,0.013
111016419,elektrický,sluneční,0.013
111016420,elektrický,celkový,0.005
111016420,elektrický,sluneční,0.005
111016421,elektrický,celkový,0.041
111016421,elektrický,sluneční,0.041
111016422,elektrický,celkový,0.01
111016422,elektrický,sluneční,0.01
111016423,elektrický,celkový,0.006
111016423,elektrický,sluneční,0.006
111016424,elektrický,celkový,0.063
111016424,elektrický,sluneční,0.063
111016425,elektrický,celkový,0.065
111016425,elektrický,sluneční,0.065
111016426,elektrický,celkový,0.003
111016426,elektrický,sluneční,0.003
111016427,elektrický,celkový,0.034
111016427,elektrický,sluneční,0.034
111016428,elektrický,celkový,0.095
111016428,elektrický,sluneční,0.095
111016429,elektrický,celkový,0.01
111016429,elektrický,sluneční,0.01
111016430,elektrický,celkový,2.029
111016430,elektrický,sluneční,2.029
111016431,elektrický,celkový,0.005
111016431,elektrický,sluneční,0.005
111016432,elektrický,celkový,0.009
111016432,elektrický,sluneční,0.009
111016433,elektrický,celkový,0.007
111016433,elektrický,sluneční,0.007
111016434,elektrický,celkový,0.021
111016434,elektrický,sluneční,0.021
111016435,elektrický,celkový,0.007
111016435,elektrický,sluneční,0.007
111016436,elektrický,celkový,0.095
111016436,elektrický,sluneční,0.095
111016437,elektrický,celkový,0.029
111016437,elektrický,sluneční,0.029
111016439,elektrický,celkový,0.05
111016439,elektrický,sluneční,0.05
111016440,elektrický,celkový,0.005
111016440,elektrický,sluneční,0.005
111016441,elektrický,celkový,0.951
111016441,elektrický,sluneční,0.951
111016442,elektrický,celkový,0.022
111016442,elektrický,sluneční,0.022
111016443,elektrický,celkový,0.01
111016443,elektrický,sluneční,0.01
111016444,elektrický,celkový,0.012
111016444,elektrický,sluneční,0.012
111016445,elektrický,celkový,4.026
111016445,elektrický,sluneční,4.026
111016446,elektrický,celkový,0.09
111016446,elektrický,sluneční,0.09
111016447,elektrický,celkový,0.254
111016447,elektrický,sluneční,0.254
111016448,elektrický,celkový,0.005
111016448,elektrický,sluneční,0.005
111016449,elektrický,celkový,0.158
111016449,elektrický,sluneční,0.158
111016450,elektrický,celkový,0.07
111016450,elektrický,sluneční,0.07
111016451,elektrický,celkový,3.026
111016451,elektrický,sluneční,3.026
111016452,elektrický,celkový,0.005
111016452,elektrický,sluneční,0.005
111016453,elektrický,celkový,0.03
111016453,elektrický,sluneční,0.03
111016454,elektrický,celkový,0.005
111016454,elektrický,sluneční,0.005
111016455,elektrický,celkový,0.006
111016455,elektrický,sluneční,0.006
111016456,elektrický,celkový,0.005
111016456,elektrický,sluneční,0.005
111016457,elektrický,celkový,0.007
111016457,elektrický,sluneční,0.007
111016458,elektrický,celkový,0.005
111016458,elektrický,sluneční,0.005
111016459,elektrický,celkový,0.006
111016459,elektrický,sluneční,0.006
111016460,elektrický,celkový,0.2
111016460,elektrický,sluneční,0.2
111016461,elektrický,celkový,0.005
111016461,elektrický,sluneční,0.005
111016462,elektrický,celkový,6.518
111016462,elektrický,sluneční,6.518
111016463,elektrický,celkový,0.005
111016463,elektrický,sluneční,0.005
111016464,elektrický,celkový,0.005
111016464,elektrický,sluneční,0.005
111016465,elektrický,celkový,0.007
111016465,elektrický,sluneční,0.007
111016466,elektrický,celkový,0.005
111016466,elektrický,sluneční,0.005
111016467,elektrický,celkový,0.002
111016467,elektrický,sluneční,0.002
111016468,elektrický,celkový,0.865
111016468,elektrický,sluneční,0.865
111016469,elektrický,celkový,0.005
111016469,elektrický,sluneční,0.005
111016470,elektrický,celkový,0.335
111016470,elektrický,sluneční,0.335
111016471,elektrický,celkový,0.038
111016471,elektrický,sluneční,0.038
111016472,elektrický,celkový,0.11
111016472,elektrický,sluneční,0.11
111016473,elektrický,celkový,0.052
111016473,elektrický,sluneční,0.052
111016474,elektrický,celkový,0.012
111016474,elektrický,sluneční,0.012
111016475,elektrický,celkový,0.552
111016475,elektrický,sluneční,0.552
111016476,elektrický,celkový,0.03
111016476,elektrický,sluneční,0.03
111016477,elektrický,celkový,0.06
111016477,elektrický,sluneční,0.06
111016478,elektrický,celkový,0.744
111016478,tepelný,celkový,0.848
111016478,elektrický,plynový a spalovací,0.744
111016478,tepelný,plynový a spalovací,0.848
111016480,elektrický,celkový,0.029
111016480,elektrický,sluneční,0.029
111016481,elektrický,celkový,0.6
111016481,elektrický,sluneční,0.6
111016482,elektrický,celkový,0.025
111016482,elektrický,sluneční,0.025
111016483,elektrický,celkový,0.004
111016483,elektrický,sluneční,0.004
111016484,elektrický,celkový,0.296
111016484,elektrický,sluneční,0.296
111016485,elektrický,celkový,0.099
111016485,elektrický,sluneční,0.099
111016486,elektrický,celkový,0.02
111016486,elektrický,sluneční,0.02
111016487,elektrický,celkový,0.003
111016487,elektrický,sluneční,0.003
111016488,elektrický,celkový,0.005
111016488,elektrický,sluneční,0.005
111016489,elektrický,celkový,0.028
111016489,elektrický,sluneční,0.028
111016490,elektrický,celkový,0.006
111016490,elektrický,sluneční,0.006
111016491,elektrický,celkový,0.005
111016491,elektrický,sluneční,0.005
111016492,elektrický,celkový,0.005
111016492,elektrický,sluneční,0.005
111016493,elektrický,celkový,0.028
111016493,elektrický,sluneční,0.028
111016494,elektrický,celkový,0.019
111016494,elektrický,sluneční,0.019
111016496,elektrický,celkový,2.5
111016496,elektrický,sluneční,2.5
111016497,elektrický,celkový,0.026
111016497,elektrický,sluneční,0.026
111016498,elektrický,celkový,1.0
111016498,elektrický,sluneční,1.0
111016499,elektrický,celkový,0.03
111016499,elektrický,sluneční,0.03
111016500,elektrický,celkový,0.094
111016500,elektrický,sluneční,0.094
111016501,elektrický,celkový,0.106
111016501,elektrický,sluneční,0.106
111016502,elektrický,celkový,0.063
111016502,elektrický,sluneční,0.063
111016503,elektrický,celkový,0.013
111016503,elektrický,sluneční,0.013
111016504,elektrický,celkový,1.34
111016504,elektrický,sluneční,1.34
111016505,elektrický,celkový,0.003
111016505,elektrický,sluneční,0.003
111016506,elektrický,celkový,0.015
111016506,elektrický,sluneční,0.015
111016507,elektrický,celkový,0.413
111016507,elektrický,sluneční,0.413
111016509,elektrický,celkový,0.077
111016509,elektrický,sluneční,0.077
111016511,elektrický,celkový,0.002
111016511,elektrický,sluneční,0.002
111016512,elektrický,celkový,0.707
111016512,elektrický,sluneční,0.707
111016513,elektrický,celkový,0.005
111016513,elektrický,sluneční,0.005
111016514,elektrický,celkový,0.005
111016514,elektrický,sluneční,0.005
111016515,elektrický,celkový,0.005
111016515,elektrický,sluneční,0.005
111016516,elektrický,celkový,0.005
111016516,elektrický,sluneční,0.005
111016518,elektrický,celkový,0.059
111016518,elektrický,sluneční,0.059
111016519,elektrický,celkový,0.005
111016519,elektrický,sluneční,0.005
111016520,elektrický,celkový,0.03
111016520,elektrický,sluneční,0.03
111016521,elektrický,celkový,0.005
111016521,elektrický,sluneční,0.005
111016522,elektrický,celkový,0.985
111016522,elektrický,sluneční,0.985
111016523,elektrický,celkový,10.025
111016523,elektrický,sluneční,10.025
111016524,elektrický,celkový,0.03
111016524,elektrický,sluneční,0.03
111016525,elektrický,celkový,0.011
111016525,elektrický,sluneční,0.011
111016526,elektrický,celkový,0.25
111016526,elektrický,sluneční,0.25
111016528,elektrický,celkový,0.005
111016528,elektrický,sluneční,0.005
111016529,elektrický,celkový,0.005
111016529,elektrický,sluneční,0.005
111016530,elektrický,celkový,3.451
111016530,elektrický,sluneční,3.451
111016531,elektrický,celkový,0.835
111016531,elektrický,sluneční,0.835
111016532,elektrický,celkový,2.5
111016532,elektrický,sluneční,2.5
111016533,elektrický,celkový,0.017
111016533,elektrický,sluneční,0.017
111016534,elektrický,celkový,0.017
111016534,elektrický,sluneční,0.017
111016535,elektrický,celkový,4.538
111016535,elektrický,sluneční,4.538
111016536,elektrický,celkový,0.005
111016536,elektrický,sluneční,0.005
111016537,elektrický,celkový,1.037
111016537,elektrický,sluneční,1.037
111016538,elektrický,celkový,0.005
111016538,elektrický,sluneční,0.005
111016539,elektrický,celkový,0.02
111016539,elektrický,sluneční,0.02
111016540,elektrický,celkový,0.21
111016540,elektrický,sluneční,0.21
111016541,elektrický,celkový,0.008
111016541,elektrický,sluneční,0.008
111016542,elektrický,celkový,0.029
111016542,elektrický,sluneční,0.029
111016543,elektrický,celkový,0.21
111016543,elektrický,sluneční,0.21
111016544,elektrický,celkový,0.016
111016544,elektrický,sluneční,0.016
111016545,elektrický,celkový,0.005
111016545,elektrický,sluneční,0.005
111016547,elektrický,celkový,0.703
111016547,tepelný,celkový,0.703
111016547,elektrický,plynový a spalovací,0.703
111016547,tepelný,plynový a spalovací,0.703
111016549,elektrický,celkový,1.412
111016549,elektrický,sluneční,1.412
111016550,elektrický,celkový,2.001
111016550,elektrický,sluneční,2.001
111016551,elektrický,celkový,0.556
111016551,elektrický,sluneční,0.556
111016552,elektrický,celkový,0.061
111016552,elektrický,sluneční,0.061
111016553,elektrický,celkový,0.443
111016553,elektrický,sluneční,0.443
111016554,elektrický,celkový,0.005
111016554,elektrický,sluneční,0.005
111016555,elektrický,celkový,0.028
111016555,elektrický,sluneční,0.028
111016556,elektrický,celkový,0.01
111016556,elektrický,sluneční,0.01
111016557,elektrický,celkový,0.015
111016557,elektrický,sluneční,0.015
111016558,elektrický,celkový,0.005
111016558,elektrický,sluneční,0.005
111016559,elektrický,celkový,0.302
111016559,elektrický,sluneční,0.302
111016560,elektrický,celkový,0.022
111016560,elektrický,sluneční,0.022
111016561,elektrický,celkový,0.019
111016561,elektrický,sluneční,0.019
111016562,elektrický,celkový,0.032
111016562,elektrický,sluneční,0.032
111016563,elektrický,celkový,0.06
111016563,elektrický,sluneční,0.06
111016564,elektrický,celkový,0.05
111016564,elektrický,sluneční,0.05
111016565,elektrický,celkový,0.05
111016565,elektrický,sluneční,0.05
111016566,elektrický,celkový,0.005
111016566,elektrický,sluneční,0.005
111016567,elektrický,celkový,0.03
111016567,elektrický,sluneční,0.03
111016568,elektrický,celkový,0.01
111016568,elektrický,sluneční,0.01
111016569,elektrický,celkový,0.03
111016569,elektrický,sluneční,0.03
111016570,elektrický,celkový,0.01
111016570,elektrický,sluneční,0.01
111016571,elektrický,celkový,0.004
111016571,elektrický,sluneční,0.004
111016572,elektrický,celkový,0.005
111016572,elektrický,sluneční,0.005
111016573,elektrický,celkový,0.174
111016573,elektrický,sluneční,0.174
111016574,elektrický,celkový,0.013
111016574,elektrický,sluneční,0.013
111016575,elektrický,celkový,0.01
111016575,elektrický,sluneční,0.01
111016576,elektrický,celkový,0.03
111016576,elektrický,sluneční,0.03
111016577,elektrický,celkový,0.113
111016577,elektrický,sluneční,0.113
111016578,elektrický,celkový,2.003
111016578,elektrický,sluneční,2.003
111016579,elektrický,celkový,0.596
111016579,elektrický,sluneční,0.596
111016580,elektrický,celkový,0.017
111016580,elektrický,sluneční,0.017
111016581,elektrický,celkový,0.208
111016581,elektrický,sluneční,0.208
111016582,elektrický,celkový,0.008
111016582,elektrický,sluneční,0.008
111016583,elektrický,celkový,1.363
111016583,elektrický,sluneční,1.363
111016584,elektrický,celkový,0.112
111016584,elektrický,sluneční,0.112
111016585,elektrický,celkový,0.113
111016585,elektrický,sluneční,0.113
111016586,elektrický,celkový,0.004
111016586,elektrický,sluneční,0.004
111016587,elektrický,celkový,0.009
111016587,elektrický,sluneční,0.009
111016588,elektrický,celkový,0.005
111016588,elektrický,sluneční,0.005
111016589,elektrický,celkový,0.1
111016589,elektrický,sluneční,0.1
111016590,elektrický,celkový,0.015
111016590,elektrický,sluneční,0.015
111016591,elektrický,celkový,0.137
111016591,elektrický,sluneční,0.137
111016592,elektrický,celkový,0.253
111016592,elektrický,sluneční,0.253
111016593,elektrický,celkový,0.01
